OrderID,Date,ProductKey,StoreKey,CustomerKey,Quantity,UnitPrice,Discount,SalesAmount,UnitCost,ProfitAmount
100304,2025-05-17,18,1,391,1,24,0.0,24.0,8,16.0
100305,2026-07-26,14,1,93,1,49,0.0,49.0,18,31.0
100305,2026-07-26,19,1,93,1,99,19.35,79.65,35,44.65
100306,2025-11-02,10,3,208,1,149,0.0,149.0,60,89.0
100307,2025-05-31,7,9,261,2,599,0.0,1198.0,520,678.0
100307,2025-05-31,1,9,261,1,999,0.0,999.0,620,379.0
100308,2024-05-10,14,3,103,1,49,0.0,49.0,18,31.0
100309,2024-10-11,15,1,375,1,35,0.0,35.0,12,23.0
100310,2024-11-17,11,8,373,1,129,10.41,118.59,45,73.59
100310,2024-11-17,6,8,373,1,249,0.0,249.0,120,129.0
100310,2024-11-17,17,8,373,1,89,0.0,89.0,30,59.0
100311,2026-01-26,20,9,80,1,179,0.0,179.0,70,109.0
100312,2026-05-13,19,1,274,1,99,0.0,99.0,35,64.0
100312,2026-05-13,7,1,274,1,599,0.0,599.0,260,339.0
100313,2026-06-03,18,4,375,3,24,0.0,72.0,24,48.0
100314,2026-08-18,5,1,324,1,349,0.0,349.0,180,169.0
100315,2026-08-16,19,8,252,1,99,0.0,99.0,35,64.0
100315,2026-08-16,8,8,252,1,349,76.7,272.3,150,122.3
100316,2026-07-20,20,3,392,1,179,31.8,147.2,70,77.2
100317,2024-03-29,1,1,147,1,999,0.0,999.0,620,379.0
100318,2024-06-08,18,9,33,1,24,0.0,24.0,8,16.0
100319,2024-11-24,5,3,237,2,349,104.08,593.92,360,233.92
100320,2025-07-30,7,9,78,1,599,0.0,599.0,260,339.0
100321,2024-04-26,14,8,240,1,49,0.0,49.0,18,31.0
100322,2026-04-15,11,6,295,2,129,0.0,258.0,90,168.0
100323,2025-10-02,11,10,151,1,129,0.0,129.0,45,84.0
100323,2025-10-02,14,10,151,1,49,0.0,49.0,18,31.0
100324,2025-07-19,7,4,137,2,599,0.0,1198.0,520,678.0
100325,2024-07-09,12,6,87,1,279,0.0,279.0,140,139.0
100326,2024-10-12,3,7,266,3,649,0.0,1947.0,1050,897.0
100327,2024-07-03,8,3,346,1,349,0.0,349.0,150,199.0
100328,2026-04-21,9,10,130,1,79,0.0,79.0,25,54.0
100328,2026-04-21,12,10,130,1,279,0.0,279.0,140,139.0
100329,2025-08-31,6,2,153,2,249,0.0,498.0,240,258.0
100330,2025-12-29,10,4,379,2,149,0.0,298.0,120,178.0
100331,2024-11-18,8,9,386,1,349,0.0,349.0,150,199.0
100331,2024-11-18,4,9,386,1,399,0.0,399.0,210,189.0
100332,2025-01-18,7,3,76,2,599,0.0,1198.0,520,678.0
100333,2025-02-27,17,9,121,1,89,0.0,89.0,30,59.0
100334,2026-01-22,3,6,17,1,649,0.0,649.0,350,299.0
100335,2026-02-03,14,5,313,1,49,3.38,45.62,18,27.62
100336,2024-08-25,18,9,341,1,24,0.0,24.0,8,16.0
100337,2026-07-09,2,10,20,1,799,0.0,799.0,480,319.0
100338,2024-05-21,2,1,301,1,799,0.0,799.0,480,319.0
100339,2026-05-29,20,2,200,3,179,116.69,420.31,210,210.31
100339,2026-05-29,17,2,200,2,89,0.0,178.0,60,118.0
100340,2024-04-30,14,4,78,1,49,0.0,49.0,18,31.0
100340,2024-04-30,2,4,78,1,799,0.0,799.0,480,319.0
100341,2024-10-22,12,3,64,2,279,0.0,558.0,280,278.0
100341,2024-10-22,3,3,64,1,649,0.0,649.0,350,299.0
100342,2026-04-16,14,8,305,2,49,0.0,98.0,36,62.0
100343,2024-07-25,9,7,292,1,79,6.29,72.71,25,47.71
100344,2025-03-09,12,1,177,1,279,0.0,279.0,140,139.0
100344,2025-03-09,1,1,177,1,999,0.0,999.0,620,379.0
100345,2025-04-16,5,7,195,1,349,41.57,307.43,180,127.43
100346,2024-10-04,1,10,307,1,999,0.0,999.0,620,379.0
100347,2025-12-12,1,7,141,1,999,204.37,794.63,620,174.63
100348,2026-04-20,13,8,399,1,199,0.0,199.0,95,104.0
100349,2026-05-11,10,8,138,1,149,0.0,149.0,60,89.0
100350,2024-12-20,9,8,354,1,79,0.0,79.0,25,54.0
100351,2025-07-06,13,8,284,1,199,0.0,199.0,95,104.0
100352,2024-10-07,9,10,344,3,79,0.0,237.0,75,162.0
100352,2024-10-07,18,10,344,1,24,0.0,24.0,8,16.0
100353,2024-10-04,10,1,385,2,149,0.0,298.0,120,178.0
100354,2024-07-04,15,7,29,1,35,0.0,35.0,12,23.0
100354,2024-07-04,14,7,29,1,49,3.69,45.31,18,27.31
100355,2026-07-08,9,7,36,1,79,0.0,79.0,25,54.0
100356,2026-05-22,13,10,36,1,199,0.0,199.0,95,104.0
100357,2026-02-08,9,7,252,1,79,0.0,79.0,25,54.0
100357,2026-02-08,11,7,252,1,129,0.0,129.0,45,84.0
100358,2025-06-23,6,2,131,1,249,0.0,249.0,120,129.0
100359,2025-05-26,5,4,320,1,349,0.0,349.0,180,169.0
100360,2025-07-05,20,10,393,2,179,0.0,358.0,140,218.0
100361,2025-07-12,8,7,333,2,349,0.0,698.0,300,398.0
100362,2025-03-31,13,1,90,1,199,30.28,168.72,95,73.72
100363,2024-06-02,1,9,73,1,999,0.0,999.0,620,379.0
100364,2024-05-26,12,9,174,2,279,0.0,558.0,280,278.0
100365,2026-07-19,3,10,324,2,649,191.2,1106.8,700,406.8
100366,2025-05-18,16,7,218,1,39,0.0,39.0,15,24.0
100367,2026-07-20,8,3,358,2,349,93.99,604.01,300,304.01
100368,2024-07-07,6,3,396,1,249,0.0,249.0,120,129.0
100369,2025-08-01,12,4,1,2,279,0.0,558.0,280,278.0
100369,2025-08-01,7,4,1,1,599,0.0,599.0,260,339.0
100370,2024-08-26,13,9,251,1,199,0.0,199.0,95,104.0
100370,2024-08-26,17,9,251,1,89,0.0,89.0,30,59.0
100371,2024-10-12,16,2,398,1,39,0.0,39.0,15,24.0
100371,2024-10-12,7,2,398,2,599,0.0,1198.0,520,678.0
100372,2024-02-07,13,2,190,2,199,0.0,398.0,190,208.0
100373,2024-05-19,7,10,195,1,599,0.0,599.0,260,339.0
100373,2024-05-19,16,10,195,1,39,0.0,39.0,15,24.0
100374,2026-06-16,3,7,152,1,649,0.0,649.0,350,299.0
100375,2024-12-07,9,10,362,1,79,0.0,79.0,25,54.0
100376,2025-09-23,2,7,227,2,799,0.0,1598.0,960,638.0
100376,2025-09-23,15,7,227,1,35,0.0,35.0,12,23.0
100377,2025-05-01,9,3,198,1,79,0.0,79.0,25,54.0
100377,2025-05-01,5,3,198,1,349,0.0,349.0,180,169.0
100378,2025-02-22,1,3,260,1,999,0.0,999.0,620,379.0
100378,2025-02-22,18,3,260,1,24,0.0,24.0,8,16.0
100379,2025-07-07,11,10,269,1,129,0.0,129.0,45,84.0
100380,2024-08-03,7,2,222,1,599,0.0,599.0,260,339.0
100381,2026-08-21,14,8,323,2,49,0.0,98.0,36,62.0
100381,2026-08-21,18,8,323,1,24,0.0,24.0,8,16.0
100382,2026-03-21,17,4,157,1,89,0.0,89.0,30,59.0
100383,2026-01-03,20,1,111,1,179,0.0,179.0,70,109.0
100384,2025-05-05,16,10,33,1,39,0.0,39.0,15,24.0
100385,2024-06-25,2,10,227,1,799,199.59,599.41,480,119.41
100386,2026-06-20,20,7,374,1,179,0.0,179.0,70,109.0
100386,2026-06-20,5,7,374,1,349,0.0,349.0,180,169.0
100387,2024-12-21,10,10,88,1,149,0.0,149.0,60,89.0
100388,2024-03-04,16,7,172,1,39,0.0,39.0,15,24.0
100389,2024-12-22,11,6,118,1,129,27.19,101.81,45,56.81
100389,2024-12-22,15,6,118,2,35,5.2,64.8,24,40.8
100390,2026-02-27,8,7,300,1,349,0.0,349.0,150,199.0
100390,2026-02-27,13,7,300,1,199,27.42,171.58,95,76.58
100391,2025-10-07,7,6,82,1,599,0.0,599.0,260,339.0
100391,2025-10-07,16,6,82,1,39,0.0,39.0,15,24.0
100392,2026-01-12,5,9,47,1,349,0.0,349.0,180,169.0
100392,2026-01-12,7,9,47,1,599,0.0,599.0,260,339.0
100393,2026-02-26,17,2,205,1,89,0.0,89.0,30,59.0
100393,2026-02-26,7,2,205,1,599,0.0,599.0,260,339.0
100394,2024-08-31,19,4,199,2,99,0.0,198.0,70,128.0
100395,2026-06-23,16,10,67,1,39,0.0,39.0,15,24.0
100396,2025-04-04,11,7,48,1,129,0.0,129.0,45,84.0
100397,2025-10-21,8,6,83,1,349,77.87,271.13,150,121.13
100398,2024-01-03,9,2,389,1,79,0.0,79.0,25,54.0
100399,2026-08-26,14,7,29,1,49,0.0,49.0,18,31.0
100400,2024-11-06,9,5,80,1,79,13.93,65.07,25,40.07
100401,2024-03-18,15,4,132,1,35,0.0,35.0,12,23.0
100402,2025-04-25,4,8,118,2,399,0.0,798.0,420,378.0
100403,2024-05-30,18,3,60,2,24,0.0,48.0,16,32.0
100403,2024-05-30,13,3,60,1,199,0.0,199.0,95,104.0
100404,2024-06-24,15,10,71,2,35,0.0,70.0,24,46.0
100404,2024-06-24,10,10,71,2,149,0.0,298.0,120,178.0
100405,2025-10-15,4,10,22,1,399,52.58,346.42,210,136.42
100406,2025-02-13,20,2,81,2,179,0.0,358.0,140,218.0
100406,2025-02-13,11,2,81,1,129,0.0,129.0,45,84.0
100407,2026-06-21,15,9,17,1,35,0.0,35.0,12,23.0
100408,2024-12-05,4,7,371,1,399,26.42,372.58,210,162.58
100409,2025-12-23,6,10,252,1,249,0.0,249.0,120,129.0
100410,2025-04-27,11,3,102,1,129,0.0,129.0,45,84.0
100410,2025-04-27,4,3,102,2,399,0.0,798.0,420,378.0
100411,2025-11-07,17,3,43,2,89,0.0,178.0,60,118.0
100412,2025-09-15,1,4,57,1,999,73.1,925.9,620,305.9
100413,2025-05-09,2,2,229,1,799,0.0,799.0,480,319.0
100414,2026-07-17,6,2,273,1,249,0.0,249.0,120,129.0
100415,2024-12-22,12,8,138,1,279,0.0,279.0,140,139.0
100415,2024-12-22,10,8,138,1,149,17.34,131.66,60,71.66
100416,2024-07-23,2,9,182,1,799,0.0,799.0,480,319.0
100417,2025-11-20,9,1,307,1,79,0.0,79.0,25,54.0
100418,2026-04-16,11,8,136,1,129,0.0,129.0,45,84.0
100419,2024-02-20,1,2,191,1,999,0.0,999.0,620,379.0
100420,2025-04-16,19,6,281,1,99,23.11,75.89,35,40.89
100421,2026-05-26,5,8,281,2,349,0.0,698.0,360,338.0
100421,2026-05-26,19,8,281,1,99,0.0,99.0,35,64.0
100422,2026-01-11,11,10,143,1,129,0.0,129.0,45,84.0
100422,2026-01-11,7,10,143,1,599,45.05,553.95,260,293.95
100423,2026-08-24,1,1,87,1,999,112.3,886.7,620,266.7
100423,2026-08-24,9,1,87,2,79,0.0,158.0,50,108.0
100424,2025-07-07,5,5,158,1,349,52.86,296.14,180,116.14
100425,2025-11-07,3,1,22,2,649,137.16,1160.84,700,460.84
100426,2024-11-23,9,8,159,2,79,0.0,158.0,50,108.0
100427,2026-07-15,1,7,326,2,999,0.0,1998.0,1240,758.0
100428,2025-01-13,5,7,58,1,349,0.0,349.0,180,169.0
100429,2025-12-31,14,4,150,1,49,0.0,49.0,18,31.0
100429,2025-12-31,2,4,150,1,799,0.0,799.0,480,319.0
100430,2025-02-25,3,1,165,1,649,0.0,649.0,350,299.0
100430,2025-02-25,4,1,165,1,399,0.0,399.0,210,189.0
100430,2025-02-25,9,1,165,1,79,0.0,79.0,25,54.0
100431,2025-08-08,7,7,254,1,599,0.0,599.0,260,339.0
100431,2025-08-08,8,7,254,1,349,0.0,349.0,150,199.0
100432,2025-12-19,11,9,305,1,129,0.0,129.0,45,84.0
100433,2025-06-14,3,5,7,1,649,0.0,649.0,350,299.0
100434,2026-06-08,3,7,322,1,649,0.0,649.0,350,299.0
100435,2025-03-15,14,7,142,1,49,7.25,41.75,18,23.75
100436,2025-10-28,15,6,287,1,35,0.0,35.0,12,23.0
100437,2024-12-22,17,1,247,1,89,7.22,81.78,30,51.78
100437,2024-12-22,12,1,247,2,279,125.45,432.55,280,152.55
100438,2025-03-03,13,5,311,1,199,0.0,199.0,95,104.0
100439,2025-04-06,18,3,368,1,24,0.0,24.0,8,16.0
100439,2025-04-06,7,3,368,1,599,0.0,599.0,260,339.0
100440,2024-05-26,5,10,143,1,349,0.0,349.0,180,169.0
100440,2024-05-26,15,10,143,1,35,0.0,35.0,12,23.0
100440,2024-05-26,17,10,143,1,89,0.0,89.0,30,59.0
100441,2024-04-20,18,1,222,2,24,0.0,48.0,16,32.0
100442,2025-11-12,20,5,14,1,179,0.0,179.0,70,109.0
100442,2025-11-12,15,5,14,1,35,0.0,35.0,12,23.0
100443,2025-11-04,7,8,237,2,599,77.12,1120.88,520,600.88
100443,2025-11-04,8,8,237,1,349,43.6,305.4,150,155.4
100444,2025-11-09,14,7,258,2,49,0.0,98.0,36,62.0
100445,2024-01-25,15,10,352,1,35,0.0,35.0,12,23.0
100446,2024-12-10,14,7,325,2,49,0.0,98.0,36,62.0
100447,2024-08-15,19,7,374,1,99,0.0,99.0,35,64.0
100447,2024-08-15,11,7,374,1,129,0.0,129.0,45,84.0
100448,2026-02-09,1,6,46,1,999,179.93,819.07,620,199.07
100449,2026-04-29,2,10,240,2,799,391.27,1206.73,960,246.73
100449,2026-04-29,9,10,240,1,79,0.0,79.0,25,54.0
100450,2024-10-05,11,1,322,1,129,0.0,129.0,45,84.0
100451,2025-11-13,5,5,320,1,349,64.01,284.99,180,104.99
100452,2024-05-30,9,9,351,1,79,0.0,79.0,25,54.0
100453,2024-11-01,11,8,285,2,129,33.63,224.37,90,134.37
100454,2024-06-09,20,2,37,1,179,39.13,139.87,70,69.87
100454,2024-06-09,16,2,37,2,39,0.0,78.0,30,48.0
100455,2024-11-08,5,3,303,1,349,32.53,316.47,180,136.47
100456,2025-11-18,14,7,150,1,49,0.0,49.0,18,31.0
100457,2026-06-11,19,5,191,2,99,0.0,198.0,70,128.0
100457,2026-06-11,16,5,191,1,39,0.0,39.0,15,24.0
100457,2026-06-11,13,5,191,1,199,0.0,199.0,95,104.0
100458,2024-08-20,6,1,392,1,249,0.0,249.0,120,129.0
100459,2025-07-18,10,10,26,1,149,0.0,149.0,60,89.0
100460,2025-12-06,2,8,166,1,799,0.0,799.0,480,319.0
100461,2026-07-20,15,1,248,1,35,0.0,35.0,12,23.0
100462,2025-09-25,5,1,371,1,349,0.0,349.0,180,169.0
100463,2024-10-13,11,8,387,1,129,11.68,117.32,45,72.32
100464,2025-10-09,19,6,203,1,99,0.0,99.0,35,64.0
100465,2024-12-06,1,8,177,1,999,85.98,913.02,620,293.02
100466,2026-08-10,10,4,21,1,149,0.0,149.0,60,89.0
100467,2025-02-21,18,6,82,1,24,0.0,24.0,8,16.0
100468,2025-11-25,11,1,201,1,129,0.0,129.0,45,84.0
100469,2024-01-29,14,2,162,1,49,0.0,49.0,18,31.0
100469,2024-01-29,2,2,162,1,799,0.0,799.0,480,319.0
100470,2025-02-21,7,5,370,1,599,0.0,599.0,260,339.0
100470,2025-02-21,2,5,370,1,799,0.0,799.0,480,319.0
100471,2026-05-11,11,10,264,1,129,0.0,129.0,45,84.0
100471,2026-05-11,7,10,264,3,599,0.0,1797.0,780,1017.0
100472,2025-09-25,13,10,380,1,199,0.0,199.0,95,104.0
100473,2025-04-10,20,5,62,1,179,0.0,179.0,70,109.0
100474,2026-07-04,13,2,38,2,199,0.0,398.0,190,208.0
100475,2026-04-23,10,1,168,1,149,0.0,149.0,60,89.0
100476,2024-12-07,16,10,130,1,39,0.0,39.0,15,24.0
100477,2025-07-21,9,10,343,1,79,0.0,79.0,25,54.0
100477,2025-07-21,12,10,343,2,279,0.0,558.0,280,278.0
100478,2025-05-25,16,2,372,1,39,0.0,39.0,15,24.0
100479,2025-10-15,14,9,217,1,49,9.34,39.66,18,21.66
100480,2024-12-16,12,9,45,1,279,68.85,210.15,140,70.15
100481,2024-10-03,15,9,161,2,35,0.0,70.0,24,46.0
100481,2024-10-03,7,9,161,1,599,0.0,599.0,260,339.0
100482,2026-06-13,7,8,284,1,599,0.0,599.0,260,339.0
100483,2026-06-23,14,1,230,1,49,0.0,49.0,18,31.0
100484,2026-04-13,12,6,258,1,279,0.0,279.0,140,139.0
100485,2026-08-12,18,5,286,1,24,0.0,24.0,8,16.0
100486,2026-01-07,3,5,81,2,649,237.6,1060.4,700,360.4
100487,2026-01-26,4,5,69,1,399,0.0,399.0,210,189.0
100488,2026-01-24,7,10,236,1,599,0.0,599.0,260,339.0
100489,2025-05-16,2,5,89,1,799,0.0,799.0,480,319.0
100490,2025-04-23,7,3,206,1,599,0.0,599.0,260,339.0
100490,2025-04-23,18,3,206,1,24,4.35,19.65,8,11.65
100491,2024-09-29,20,6,268,1,179,14.06,164.94,70,94.94
100492,2025-10-26,15,5,257,1,35,6.24,28.76,12,16.76
100493,2024-11-12,19,6,96,1,99,0.0,99.0,35,64.0
100494,2024-10-16,15,8,134,1,35,0.0,35.0,12,23.0
100494,2024-10-16,18,8,134,1,24,0.0,24.0,8,16.0
100495,2025-09-02,17,4,86,1,89,0.0,89.0,30,59.0
100496,2025-03-05,14,3,77,1,49,0.0,49.0,18,31.0
100497,2024-09-07,6,2,324,1,249,0.0,249.0,120,129.0
100498,2026-03-19,6,3,329,1,249,60.91,188.09,120,68.09
100499,2026-04-29,18,2,164,1,24,0.0,24.0,8,16.0
100500,2024-07-12,2,10,233,1,799,0.0,799.0,480,319.0
100501,2024-01-10,6,10,265,1,249,0.0,249.0,120,129.0
100501,2024-01-10,3,10,265,2,649,0.0,1298.0,700,598.0
100502,2024-12-17,17,7,343,1,89,0.0,89.0,30,59.0
100503,2026-03-02,7,5,65,2,599,197.5,1000.5,520,480.5
100504,2026-04-10,16,10,36,1,39,0.0,39.0,15,24.0
100505,2024-06-09,17,4,178,1,89,0.0,89.0,30,59.0
100506,2026-02-05,20,5,224,1,179,0.0,179.0,70,109.0
100506,2026-02-05,3,5,224,1,649,0.0,649.0,350,299.0
100507,2024-05-16,1,8,100,1,999,115.99,883.01,620,263.01
100508,2025-02-09,16,5,251,1,39,0.0,39.0,15,24.0
100509,2026-08-30,12,6,398,1,279,0.0,279.0,140,139.0
100510,2024-08-09,6,9,14,1,249,0.0,249.0,120,129.0
100510,2024-08-09,5,9,14,1,349,0.0,349.0,180,169.0
100511,2024-06-26,1,10,3,1,999,0.0,999.0,620,379.0
100512,2025-03-19,13,7,213,1,199,0.0,199.0,95,104.0
100512,2025-03-19,2,7,213,2,799,0.0,1598.0,960,638.0
100513,2025-10-04,14,3,224,1,49,0.0,49.0,18,31.0
100513,2025-10-04,2,3,224,1,799,0.0,799.0,480,319.0
100514,2026-07-01,11,9,308,1,129,23.03,105.97,45,60.97
100514,2026-07-01,6,9,308,1,249,0.0,249.0,120,129.0
100514,2026-07-01,18,9,308,2,24,0.0,48.0,16,32.0
100515,2026-08-14,8,2,190,1,349,0.0,349.0,150,199.0
100515,2026-08-14,15,2,190,1,35,8.29,26.71,12,14.71
100516,2024-03-26,20,6,95,1,179,0.0,179.0,70,109.0
100517,2024-06-08,4,2,205,1,399,0.0,399.0,210,189.0
100517,2024-06-08,10,2,205,1,149,0.0,149.0,60,89.0
100518,2026-02-23,5,10,397,2,349,0.0,698.0,360,338.0
100518,2026-02-23,3,10,397,1,649,134.4,514.6,350,164.6
100519,2024-10-28,18,6,359,1,24,0.0,24.0,8,16.0
100520,2026-05-19,6,10,37,1,249,0.0,249.0,120,129.0
100521,2025-11-10,3,10,79,1,649,0.0,649.0,350,299.0
100522,2024-05-12,16,4,336,1,39,0.0,39.0,15,24.0
100523,2026-04-04,14,1,183,1,49,0.0,49.0,18,31.0
100524,2024-07-22,9,9,18,2,79,0.0,158.0,50,108.0
100524,2024-07-22,7,9,18,1,599,0.0,599.0,260,339.0
100525,2025-03-19,13,1,80,1,199,0.0,199.0,95,104.0
100526,2025-07-29,8,9,164,1,349,0.0,349.0,150,199.0
100527,2025-06-05,3,10,314,2,649,0.0,1298.0,700,598.0
100527,2025-06-05,20,10,314,1,179,27.12,151.88,70,81.88
100528,2025-11-26,19,3,361,1,99,0.0,99.0,35,64.0
100529,2025-11-02,6,9,359,1,249,0.0,249.0,120,129.0
100530,2026-08-24,4,2,77,1,399,0.0,399.0,210,189.0
100530,2026-08-24,15,2,77,1,35,5.93,29.07,12,17.07
100531,2026-08-31,10,6,146,1,149,0.0,149.0,60,89.0
100532,2025-06-21,7,4,141,2,599,0.0,1198.0,520,678.0
100533,2024-04-24,13,5,89,2,199,0.0,398.0,190,208.0
100534,2025-12-24,11,3,310,1,129,0.0,129.0,45,84.0
100535,2026-08-11,5,2,219,1,349,0.0,349.0,180,169.0
100536,2024-12-05,9,3,151,3,79,0.0,237.0,75,162.0
100537,2025-04-28,16,7,95,2,39,0.0,78.0,30,48.0
100538,2025-03-21,8,7,118,1,349,45.02,303.98,150,153.98
100538,2025-03-21,4,7,118,2,399,0.0,798.0,420,378.0
100539,2024-03-05,14,1,349,1,49,10.34,38.66,18,20.66
100540,2025-11-16,15,1,104,1,35,0.0,35.0,12,23.0
100541,2024-12-30,1,10,313,1,999,144.68,854.32,620,234.32
100542,2026-02-19,4,4,63,2,399,0.0,798.0,420,378.0
100543,2026-04-03,16,4,165,1,39,0.0,39.0,15,24.0
100543,2026-04-03,14,4,165,2,49,0.0,98.0,36,62.0
100544,2026-03-24,12,7,200,1,279,0.0,279.0,140,139.0
100545,2025-03-12,13,5,382,3,199,0.0,597.0,285,312.0
100546,2024-12-07,14,2,348,1,49,0.0,49.0,18,31.0
100547,2026-01-10,9,10,300,1,79,5.66,73.34,25,48.34
100548,2026-03-05,10,4,53,1,149,0.0,149.0,60,89.0
100549,2025-05-27,3,4,288,1,649,122.84,526.16,350,176.16
100550,2026-05-26,2,7,336,3,799,0.0,2397.0,1440,957.0
100550,2026-05-26,13,7,336,1,199,0.0,199.0,95,104.0
100551,2024-06-15,12,9,181,1,279,60.31,218.69,140,78.69
100551,2024-06-15,1,9,181,1,999,0.0,999.0,620,379.0
100551,2024-06-15,13,9,181,1,199,0.0,199.0,95,104.0
100552,2026-05-15,9,6,337,1,79,0.0,79.0,25,54.0
100553,2024-04-25,20,7,217,1,179,0.0,179.0,70,109.0
100553,2024-04-25,19,7,217,2,99,34.66,163.34,70,93.34
100554,2024-06-26,12,2,296,1,279,62.32,216.68,140,76.68
100555,2025-07-09,15,9,373,3,35,0.0,105.0,36,69.0
100556,2024-03-24,13,3,301,1,199,0.0,199.0,95,104.0
100557,2024-03-07,18,2,306,2,24,0.0,48.0,16,32.0
100558,2024-01-01,16,6,139,1,39,0.0,39.0,15,24.0
100559,2025-04-02,16,2,213,1,39,3.26,35.74,15,20.74
100560,2026-02-06,8,8,59,1,349,0.0,349.0,150,199.0
100561,2024-02-13,3,9,266,1,649,39.27,609.73,350,259.73
100562,2025-11-02,17,1,198,1,89,0.0,89.0,30,59.0
100563,2026-03-26,4,7,294,1,399,0.0,399.0,210,189.0
100564,2024-07-12,4,10,400,1,399,0.0,399.0,210,189.0
100564,2024-07-12,18,10,400,1,24,0.0,24.0,8,16.0
100565,2024-06-18,4,4,381,2,399,73.16,724.84,420,304.84
100565,2024-06-18,10,4,381,1,149,0.0,149.0,60,89.0
100566,2026-04-29,4,1,342,1,399,96.87,302.13,210,92.13
100566,2026-04-29,14,1,342,1,49,0.0,49.0,18,31.0
100567,2026-03-26,16,8,144,1,39,0.0,39.0,15,24.0
100568,2025-07-15,10,9,188,2,149,16.26,281.74,120,161.74
100568,2025-07-15,8,9,188,1,349,0.0,349.0,150,199.0
100569,2026-03-22,13,3,36,1,199,0.0,199.0,95,104.0
100570,2024-04-21,20,3,316,1,179,0.0,179.0,70,109.0
100571,2025-02-15,3,2,17,1,649,0.0,649.0,350,299.0
100572,2025-12-31,10,10,260,2,149,25.83,272.17,120,152.17
100573,2024-10-16,4,3,258,1,399,80.05,318.95,210,108.95
100574,2026-01-14,4,10,292,1,399,0.0,399.0,210,189.0
100575,2025-06-09,17,10,189,1,89,0.0,89.0,30,59.0
100576,2026-01-12,15,1,212,1,35,0.0,35.0,12,23.0
100576,2026-01-12,11,1,212,1,129,0.0,129.0,45,84.0
100577,2025-05-01,15,10,25,1,35,0.0,35.0,12,23.0
100578,2025-01-14,4,9,87,2,399,0.0,798.0,420,378.0
100579,2024-09-07,12,6,263,1,279,0.0,279.0,140,139.0
100580,2024-08-27,8,7,22,1,349,0.0,349.0,150,199.0
100581,2026-01-13,10,8,303,1,149,0.0,149.0,60,89.0
100582,2024-05-19,5,8,366,1,349,0.0,349.0,180,169.0
100583,2024-04-14,3,1,251,1,649,0.0,649.0,350,299.0
100584,2024-07-22,19,3,258,3,99,0.0,297.0,105,192.0
100585,2024-07-21,12,2,100,1,279,0.0,279.0,140,139.0
100585,2024-07-21,15,2,100,1,35,5.0,30.0,12,18.0
100586,2026-03-26,18,1,270,1,24,0.0,24.0,8,16.0
100587,2025-02-19,4,4,267,1,399,0.0,399.0,210,189.0
100588,2026-08-23,16,5,395,1,39,0.0,39.0,15,24.0
100589,2024-06-08,12,2,89,1,279,0.0,279.0,140,139.0
100589,2024-06-08,18,2,89,1,24,0.0,24.0,8,16.0
100590,2025-11-02,20,1,180,1,179,0.0,179.0,70,109.0
100591,2025-04-15,20,10,79,1,179,0.0,179.0,70,109.0
100592,2025-02-13,6,6,134,1,249,0.0,249.0,120,129.0
100592,2025-02-13,13,6,134,1,199,0.0,199.0,95,104.0
100593,2026-05-11,14,7,322,2,49,0.0,98.0,36,62.0
100594,2026-08-10,4,7,264,1,399,0.0,399.0,210,189.0
100594,2026-08-10,1,7,264,1,999,0.0,999.0,620,379.0
100595,2026-05-09,16,1,239,1,39,0.0,39.0,15,24.0
100596,2024-08-09,16,4,172,1,39,0.0,39.0,15,24.0
100597,2024-09-09,20,9,250,1,179,0.0,179.0,70,109.0
100598,2025-11-04,2,3,394,1,799,0.0,799.0,480,319.0
100598,2025-11-04,16,3,394,1,39,5.74,33.26,15,18.26
100599,2024-11-12,18,1,365,1,24,1.76,22.24,8,14.24
100600,2025-12-29,2,1,337,1,799,0.0,799.0,480,319.0
100601,2025-08-13,12,9,89,1,279,0.0,279.0,140,139.0
100601,2025-08-13,19,9,89,1,99,0.0,99.0,35,64.0
100602,2025-07-28,6,6,136,1,249,20.88,228.12,120,108.12
100602,2025-07-28,5,6,136,1,349,0.0,349.0,180,169.0
100603,2026-03-31,18,4,336,1,24,0.0,24.0,8,16.0
100603,2026-03-31,9,4,336,1,79,0.0,79.0,25,54.0
100603,2026-03-31,5,4,336,1,349,0.0,349.0,180,169.0
100604,2025-12-13,4,10,329,2,399,0.0,798.0,420,378.0
100604,2025-12-13,20,10,329,1,179,0.0,179.0,70,109.0
100605,2024-02-02,14,1,133,1,49,0.0,49.0,18,31.0
100606,2024-03-03,19,6,138,2,99,0.0,198.0,70,128.0
100606,2024-03-03,15,6,138,1,35,8.16,26.84,12,14.84
100607,2025-09-17,13,4,42,1,199,0.0,199.0,95,104.0
100608,2025-05-22,14,4,48,1,49,0.0,49.0,18,31.0
100609,2024-10-18,3,7,189,1,649,0.0,649.0,350,299.0
100610,2025-03-14,6,8,368,1,249,0.0,249.0,120,129.0
100611,2026-01-19,5,4,363,1,349,0.0,349.0,180,169.0
100611,2026-01-19,6,4,363,3,249,0.0,747.0,360,387.0
100612,2026-03-29,20,4,13,1,179,0.0,179.0,70,109.0
100613,2025-08-08,8,10,331,2,349,0.0,698.0,300,398.0
100613,2025-08-08,7,10,331,1,599,0.0,599.0,260,339.0
100613,2025-08-08,18,10,331,1,24,4.94,19.06,8,11.06
100614,2025-02-04,17,4,14,1,89,0.0,89.0,30,59.0
